name,recipie,category,image_name,image_ext,image_url
White Chocolate Ginger Iced Latte,"1 oz. Monin White Chocolate Sauce
2 pump(s) Monin Ginger Concentrated Flavor
1 oz. Monin Cold Brew Coffee Concentrate
3 oz. milk

Fill serving glass full of ice.
Pour ingredients into mixing glass with 2/3 ice in order listed.
Cap, shake and strain into serving glass with ice.
Add garnish and serve.",coffee,1725660361_9992073.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/8/f/8f4f5591-943c-4b80-bb82-3b337cf1b1c2-2.png
White Mint Pistachio Latte,"1/2 oz. Monin Pistachio Syrup
1 pump(s) Monin Mint Concentrated Flavor
3/4 oz. Monin White Chocolate Sauce
2 shot(s) espresso
Fill with milk

Combine ingredients, except milk, in serving cup.
Stir and set aside.
Steam milk in pitcher.
Pour steamed milk into serving cup, stirring gently.
Garnish.",coffee,1725660367_4698699.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/7/2/72ee577b-7544-4f96-89d1-0471365d05d4-2_1.png
White Mocha,"1 oz. Monin White Chocolate Sauce
2 shot(s) espresso
Fill with steamed milk

Combine ingredients, except milk, in serving cup.
Stir and set aside.
Steam milk in pitcher.
Pour steamed milk into serving cup, stirring gently.
Garnish.",coffee,1725660372_9643219.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/4/d/4dc41c8a-5b96-423c-8faa-be42a6044460-2.png
White Mocha Breve,"1/4 oz. Monin Macadamia Nut Syrup
3/4 oz. Monin White Chocolate Sauce
1/4 oz. Monin Caramel Syrup
1 shot(s) espresso
Fill with steamed half & half

Combine ingredients, except milk, in serving cup.
Stir and set aside.
Steam milk in pitcher.
Pour steamed milk into serving cup, stirring gently.
Garnish.",coffee,1725660378_4434018.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/9/e/9e261558-a814-4121-8cb6-26dc59007d09-1.png
White Praline Mocha,"1 shot(s) espresso
6 oz. steamed milk
1/2 oz. Monin White Chocolate Sauce
1/2 oz. Monin Praline Syrup

Combine ingredients, except milk, in serving cup.
Stir and set aside.
Steam milk in pitcher.
Pour steamed milk into serving cup, stirring gently.
Garnish.",coffee,1725660383_9562066.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/f/0/f0c655fe-1184-49bb-bacb-6acd16e4f04a-1_1.png
Wild Blackberry Lavender Mocha,"1/2 oz. Monin White Chocolate Sauce
1/4 oz. Monin Lavender Syrup
1/2 oz. Monin Wild Blackberry Syrup
1 shot(s) espresso
Fill with steamed milk

Fill serving glass full of hot water to warm glass.
Discard hot water and pour ingredients into serving glass in order listed.
Stir gently to mix.
Add garnish and serve.",coffee,1725660389_3535945.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/9/a/9a81626c-7bab-4d9a-9f35-34ca24fc4465-2.png
Wild Strawberry Matcha Latte,"1 oz. Popping Boba
3/4 oz. Monin Wild Strawberry Syrup
1/4 oz. Monin Vanilla Syrup
2 oz. matcha green tea powder
4 oz. Extra Creamy Oat Milk

Fill serving glass full of ice.
Pour ingredients into serving glass in order listed.
Pour mixture into mixing tin and back into serving glass to mix.
Add garnish and serve.",coffee,1725660395_0905223.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/w/i/wild_strawberry_matcha_latte.png
Zero Cal Iced Caramel Latte,"ice
5 oz. skim milk
3/4 oz. Monin Natural Zero Caramel
dbl shot espresso

Fill glass with ice.
Add Monin product(s) and milk.
Top with espresso.
Stir well.",coffee,1725660400_619181.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/c/c/cc2bc3d8-a7f6-4781-8a96-77c8d85cdad0-2.png
Zero Calorie Natural Raspberry Cream Latte,"1/2 oz. Monin Zero Calorie Natural Raspberry
1/4 oz. Monin Zero Calorie Natural Vanilla
dbl shot espresso
steamed 2% milk

Pour coffee and Monin flavoring(s) into a glass/cup.
Steam milk until frothy.
Pour over glass/cup using the latte art technique.
Serve.",coffee,1725660406_2607846.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/2/2/22e42214-5876-457b-b6d9-fd5f65ff6d3f-2.png
Zero Calorie Natural Raspberry Latte,"1/4 oz. Monin Zero Calorie Natural Raspberry
dbl shot espresso
Fill with steamed milk

Pour coffee and Monin flavoring(s) into a glass/cup.
Steam milk until frothy.
Pour over glass/cup using the latte art technique.
Serve.",coffee,1725660411_8248272.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/0/7/07c44256-569e-4480-baed-6309e456c833-2.png
Zero Calorie Natural Sweetener Latte,"3/4 oz. Monin Zero Calorie Natural Sweetener
dbl shot espresso
steamed skim milk

Pour coffee and Monin flavoring(s) into a glass/cup.
Steam milk until frothy.
Pour over glass/cup using the latte art technique.
Serve.",coffee,1725660417_4027057.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/a/c/acb89795-5ac0-4545-be22-b8b309d28d13-2.png
Zero Calorie Natural Vanilla Iced Latte,"1 oz. Monin Zero Calorie Natural Vanilla
dbl shot espresso
5 oz. 2% milk
ice

Pour ingredients into serving glass in order listed.
Add garnish and serve.",coffee,1725660422_8717499.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/f/6/f6cb1835-1895-450c-890f-c6714805ee90-2.png
Zero Calorie Natural Vanilla Nut Latte,"1 oz. Monin Zero Calorie Natural Vanilla
dbl shot espresso
steamed almond milk

Pour coffee and Monin flavoring(s) into a glass/cup.
Steam milk until frothy.
Pour over glass/cup using the latte art technique.
Serve.",coffee,1725660429_6736832.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/3/4/34fbbb35-ac08-4c45-acce-0b3132d20cce-2.png
Zero Calorie Vanilla Soy Latte,"3/4 oz. Monin Zero Calorie Natural Vanilla
dbl shot espresso
steamed soy milk

Pour coffee and Monin flavoring(s) into a glass/cup.
Steam milk until frothy.
Pour over glass/cup using the latte art technique.
Serve.",coffee,1725660435_5880806.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/f/1/f1763481-5179-4547-9a8f-0de9b07d6655-2.png
Agave Berry Tea,"1/2 oz. Monin Wildberry Syrup
1/4 oz. Monin Agave Organic Nectar
7 oz. fresh brewed tea

Fill serving glass with ice.
Add remaining ingredients in the order listed.
Stir well or transfer from serving glass to other glass and back to mix.
Garnish.",cold_tea,1725660441_49891.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/e/e/eef71b1f-156f-477a-ad96-cea4a0418c06-1.png
Agave Fruit Tea,"1 1/2 oz. Monin Agave Organic Nectar
2 1/8 pump(s) Monin Mango Concentrated Flavor
Fill with
9 1/8 oz. fresh brewed black tea

Fill serving glass full of ice.
Pour ingredients into serving glass in order listed.
Pour mixture into mixing tin and back into serving glass to mix.
Add garnish and serve.",cold_tea,1725660447_1563268.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/a/5/a5c75e9e-5c5c-4238-ba0b-d564d5db8867-2_1.png
Berry Green Tea Spritz,"2 pump(s) Monin Strawberry Concentrated Flavor
1/2 oz. Monin Lavender Syrup
1/2 oz. fresh lemon juice
4 oz. green tea
Fill with club soda

Fill serving glass full of ice.
Pour ingredients into serving glass in order listed.
Pour mixture into mixing tin and back into serving glass to mix.
Add garnish and serve.",cold_tea,1725660452_958291.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/c/8/c88b8e12-7915-4a91-ab93-6104dbf1a46c-2.png
Berry Peach Tea,"1/2 oz. Monin Blackberry Syrup
1/2 oz. Monin White Peach Syrup
8 oz. fresh brewed tea
ice

Fill serving glass full of ice.
Pour ingredients into serving glass in order listed.
Stir gently to mix.
Add garnish and serve.",cold_tea,1725660458_0259383.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/f/b/fbefbbc6-b560-477d-980a-003dd4a76b07-1_1.png
Black Raspberry Tea,"ice
1 oz. Monin Black Raspberry Syrup
Fill fresh brewed tea

Fill serving glass with ice.
Add remaining ingredients in the order listed.
Stir well or transfer from serving glass to other glass and back to mix.
Garnish.",cold_tea,1725660463_5387177.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/8/d/8d140052-0516-4179-9a35-2600b369e4db-2.png
Blackberry Heat Tea,"1/2 oz. Monin Habanero Lime Syrup
1/2 oz. Monin Blackberry Syrup
7 oz. fresh brewed tea
ice

Fill serving glass with ice.
Add remaining ingredients.
Cap and shake vigorously, or transfer from serving glass to other glass and back.
Garnish.",cold_tea,1725660469_2799628.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/d/d/dda145fc-a21a-4a36-94b0-96806bb2c982-1_1.png
Blackberry Teade,"ice
1 oz. Monin Blackberry Syrup
2 oz. lemonade
5 oz. fresh brewed tea

Fill serving glass with ice.
Add remaining ingredients.
Cap and shake vigorously, or transfer from serving glass to other glass and back.
Garnish.",cold_tea,1725660474_9343276.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/2/8/2823b7f1-33ff-45d7-9fc6-e6818c367d55-2_1.png
Blackcurrant Tea,"ice
3/4 oz. Monin Blackcurrant Syrup
fresh brewed tea

Fill serving glass full of ice.
Pour ingredients into serving glass in order listed.
Stir gently to mix.
Add garnish and serve.",cold_tea,1725660480_5699596.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/0/1/011b6602-f975-4cf7-8b1f-4aacc5ab9c75-1.png
Blood Orange Ginger Tea,"1/2 oz. Monin Blood Orange Syrup
1 pump(s) Monin Ginger Concentrated Flavor
7 oz. fresh brewed tea

Fill serving glass full of ice.
Pour ingredients into serving glass in order listed.
Pour mixture into mixing tin and back into serving glass to mix.
Add garnish and serve.",cold_tea,1725660486_1002102.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/6/4/64515031-07ca-430a-95dc-b8e250f00912-2.png
Blood Orange Sparkling Tea,"ice
1 oz. Monin Blood Orange Syrup
3 oz. club soda
4 oz. tea

Fill serving glass full of ice.
Pour ingredients into serving glass in order listed.
Stir gently to mix.
Add garnish and serve.",cold_tea,1725660491_4427857.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/2/0/20c42c5f-bf9e-4fa2-9a95-6da655a5aaa8-2.png
Blueberry Citrus Spiked Tea,"1 1/2 oz. citrus vodka
6 mL Monin Blueberry Concentrated Flavor
1/4 oz. Monin Pure Cane Syrup
5 oz. fresh brewed tea

Fill serving glass full of ice.
Pour ingredients into serving glass in order listed.
Pour mixture into mixing tin and back into serving glass to mix.
Add garnish and serve.",cold_tea,1725660497_5057182.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/9/0/903e0173-119d-428b-82ab-fa82ea992372-2.png
Blueberry Lavender Tea,"3 mL Monin Blueberry Concentrated Flavor
3/4 oz. Monin Lavender Syrup
6 oz. black tea

Fill serving glass full of ice.
Pour ingredients into serving glass in order listed.
Pour mixture into mixing tin and back into serving glass to mix.
Add garnish and serve.",cold_tea,1725660502_661608.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/4/b/4bb946a1-0b17-492b-aed0-9961e665ace6-2_1.png
Blueberry Mint Tea,"1/2 oz. Monin Blueberry Purée
1 pump(s) Monin Mint Concentrated Flavor
7 oz. iced tea

Fill serving glass full of ice.
Pour ingredients into serving glass in order listed.
Pour mixture into mixing tin and back into serving glass to mix.
Add garnish and serve.",cold_tea,1725660508_2168896.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/c/c/cc9d9b98-f5fb-460c-8215-6e5fab3e289e-2.png
Boston Tea Party,"1/2 oz. blue curacao liqueur
Fill with:
1/2 oz. premium rum
1/2 oz. premium vodka
1/2 oz. premium gin
2 pump(s) Monin Mango Concentrated Flavor
2 oz. lemonade
Top with:
2 oz. cranberry juice

Fill serving glass full of ice.
Pour ingredients into mixing tin in order listed.
Cap, shake and pour into serving glass with ice.
Add garnish and serve.",cold_tea,1725660513_5434847.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/3/b/3b0c3778-b90a-4d03-892a-d28e07847e17-2.png
Bourbon Peach Tea,"1 1/4 oz. bourbon
1 oz. Monin Peach Tea Concentrate
4 oz. lemonade

Fill serving glass full of ice.
Pour ingredients into mixing tin in order listed.
Add ice from serving glass.
Cap, shake and pour back into serving glass.
Add garnish and serve.",cold_tea,1725660518_7336404.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/1/d/1d088091-587f-4db2-9ae9-64d4a8d0239e-2.png
Bourbon Tea Punch,"ice
1 1/2 oz. bourbon
1 oz. Monin Peach Syrup
2 oz. fresh brewed tea
2 oz. lemonade

Fill serving glass full of ice.
Pour ingredients into serving glass in order listed.
Pour mixture into mixing tin and back into serving glass to mix.
Add garnish and serve.",cold_tea,1725660523_7592466.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/3/2/321dd348-2a01-460f-9a51-48a181430e73-1_1.png
Butterscotch Milk Tea,"ice
3/4 oz. Monin Butterscotch Syrup
1 1/2 oz. cold milk
4 oz. black tea

Fill serving glass full of ice.
Pour ingredients into serving glass in order listed.
Stir gently to mix.
Add garnish and serve.",cold_tea,1725660528_7893775.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/3/a/3a6b8c81-6e25-45cd-9673-0ab78476c2cb-2.png
Cabo Tea,"ice
1/2 oz. Monin Red Passion Fruit Syrup
1/2 oz. Monin Mango Syrup
7 oz. fresh brewed tea

Fill serving glass with ice.
Add remaining ingredients.
Cap and shake vigorously, or transfer from serving glass to other glass and back.
Garnish.",cold_tea,1725660534_3445024.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/4/0/40a3496b-e75e-4046-a101-71378ac7618f-1.png
Cantaloupe Tea,"3/4 oz. Monin Rock Melon Cantaloupe Syrup
Fill with fresh brewed tea
ice

Fill serving glass with ice.
Add remaining ingredients.
Cap and shake vigorously, or transfer from serving glass to other glass and back.
Garnish.",cold_tea,1725660539_6581316.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/6/c/6c66b576-7c67-4aea-94d5-6743ade570b4-1_1.png
Cherry Iced Tea,"ice
1 oz. Monin Cherry Syrup
5 oz. tea
1 slice(s) lemon

Fill serving glass full of ice.
Pour ingredients into mixing tin in order listed.
Add ice from serving glass.
Cap, shake and pour back into serving glass.
Add garnish and serve.",cold_tea,1725660545_6066697.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/4/5/454280dc-d9d0-4b42-8e64-6c212071ac46-2.png
Cherry Spice Tea,"1/2 oz. Monin Black Cherry Purée
1/4 oz. Monin Gingerbread Syrup
7 oz. fresh brewed tea

Fill serving glass full of ice.
Pour ingredients into serving glass in order listed.
Pour mixture into mixing tin and back into serving glass to mix.
Add garnish and serve.",cold_tea,1725660551_1074011.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/c/7/c706017e-971c-4f62-9646-0334c89ca94d-2.png
Cinnamon Bun Steamer,"1 1/2 oz. Monin Cinnamon Bun Syrup
Fill with steamed milk

Combine ingredients, except milk, in serving cup.
Stir and set aside.
Steam milk in pitcher.
Pour steamed milk into serving cup, stirring gently.
Garnish.",cold_tea,1725660556_3376062.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/6/f/6f254456-54e6-432e-8721-2954f4cc15b3-1.png
Cinnamon Peach Tea,"6 mL Monin Peach Concentrated Flavor
1/2 oz. Monin Cinnamon Syrup
7 oz. fresh brewed tea

Fill serving glass full of ice.
Pour ingredients into serving glass in order listed.
Pour mixture into mixing tin and back into serving glass to mix.
Add garnish and serve.",cold_tea,1725660561_854162.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/6/b/6b55a1fd-cac3-4cf0-957b-e1553032a7b1-2.png
Citrus Tea,"3/4 oz. Monin Winter Citrus Syrup
7 oz. fresh brewed tea

Fill serving glass full of ice.
Pour ingredients into serving glass in order listed.
Pour mixture into mixing tin and back into serving glass to mix.
Add garnish and serve.",cold_tea,1725660567_9657438.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/f/9/f9b4ad04-407d-417b-91a1-866a4ff33d83-2.png
Coco Iced Tea,"2 pump(s) Monin Coconut Concentrated Flavor
6 oz. iced tea

Fill serving glass full of ice.
Pour ingredients into serving glass in order listed.
Pour mixture into mixing tin and back into serving glass to mix.
Add garnish and serve.",cold_tea,1725660573_15045.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/d/c/dc77a01a-cfb9-407c-9784-28108e88a277-2_1.png
Cold Snap Citrus Tea,"1/2 oz. Monin Winter Citrus Syrup
1 ea. Earl Grey tea bag
10 oz. hot water
1 wedge(s) lemon

Pour hot water into glass/cup/tea jar.
Add teabag(s)/ tea leave(s).
Let infuse for a few minutes.
Add other ingredients.
Stir.
Serve.",cold_tea,1725660578_5043404.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/f/0/f063baa2-168b-48cd-b429-1fe1379ae3fa-4_1.png
Country Apple Tea,"ice
1 oz. Monin Granny Smith Apple Purée
7 oz. fresh brewed tea

Fill serving glass full of ice.
Pour ingredients into serving glass in order listed.
Stir gently to mix.
Add garnish and serve.",cold_tea,1725660583_6499937.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/8/8/88f5b4c1-7d87-4a2b-8948-368480d6dbfb-2.png
Cran Raspberry Tea,"1/2 oz. Monin Cranberry Syrup
1/2 oz. Monin Raspberry Syrup
8 oz. fresh brewed tea
ice

Fill serving glass with ice.
Add remaining ingredients.
Cap and shake vigorously, or transfer from serving glass to other glass and back.
Garnish.",cold_tea,1725660588_72136.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/1/f/1f409249-b822-4568-820a-cb7d484422e2-1.png
Cranberry Pear Iced Tea,"Fill with ice
3/4 oz. Monin Pear Syrup
2 1/8 oz. cranberry juice
5 1/8 oz. fresh brewed tea

Fill serving glass full of ice.
Pour ingredients into mixing tin in order listed.
Add ice from serving glass.
Cap, shake and pour back into serving glass.
Add garnish and serve.",cold_tea,1725660594_6576455.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/9/0/904986c9-355e-44c5-a55f-634ab1329e6b-2.png
Crooked Stick Tea,"1/2 oz. vodka
1/2 oz. light rum
1/2 oz. gin
1/2 oz. triple sec
1 oz. Monin Lemon Tea Concentrate
4 oz. lemonade

Chill serving glass.
Pour ingredients into mixing glass with 2/3 ice in order listed.
Cap, shake and strain into chilled serving glass.
Add garnish and serve.",cold_tea,1725660600_1292014.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/e/d/eda73310-6635-4d1d-945b-1303b3e83122-2.png
Cucumber Green Tea,"10 oz. green tea
6 mL Monin Cucumber Concentrated Flavor
ice

Fill serving glass with ice.
Add remaining ingredients in the order listed.
Stir well or transfer from serving glass to other glass and back to mix.
Garnish.",cold_tea,1725660605_6014555.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/a/7/a7b5a4b8-b3f1-4fa7-be73-2975162961a7-2.png
Delightful Peach Iced Tea,"1 oz. Monin Natural Zero Peach
5 oz. iced tea

Fill serving glass full of ice.
Pour ingredients into serving glass in order listed.
Add garnish and serve.",cold_tea,1725660610_954211.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/3/2/32a24f16-36db-427a-90d8-6db7a2f49c4e-2.png
Dulce De Leche Steamer,"1 1/2 oz. Monin Dulce de Leche Sauce
Fill with steamed milk

Combine ingredients, except milk, in serving cup.
Stir and set aside.
Steam milk in pitcher.
Pour steamed milk into serving cup, stirring gently.
Garnish.",cold_tea,1725660616_3636632.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/9/d/9d0df6d4-eceb-4108-a04a-0d780b52be33-1.png
Easy Mango Iced Tea,"1 oz. Monin Mango Tea Concentrate
7 oz. water

Fill serving glass full of ice.
Pour ingredients into serving glass in order listed.
Stir gently to mix.
Add garnish and serve.",cold_tea,1725660622_220549.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/d/e/dee244f3-6d07-457b-8b1e-04d9be946667-1.png
Exotic Citrus Green Tea,"3/4 oz. Monin Exotic Citrus Syrup
7 oz. green tea
ice

Fill serving glass full of ice.
Pour ingredients into serving glass in order listed.
Stir gently to mix.
Add garnish and serve.",cold_tea,1725660627_9117653.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/5/8/58aab1bf-fbbc-44ee-9695-cd72354a46a9-1.png
Fruit Smoothie Tea,"ice
1 oz. Monin Strawberry Fruit Smoothie Mix
7 oz. black tea

Fill serving glass full of ice.
Pour ingredients into serving glass in order listed.
Pour mixture into mixing tin and back into serving glass to mix.
Add garnish and serve.",cold_tea,1725660633_5687048.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/0/c/0c8a7172-36e9-43f8-9053-978a5bc5380e-2.png
Ginger Stone Tea,"1/2 oz. Monin Peach Syrup
1/2 oz. Monin Ginger Beer Syrup
6 oz. fresh brewed tea
ice

Fill serving glass full of ice.
Pour ingredients into serving glass in order listed.
Stir gently to mix.
Add garnish and serve.",cold_tea,1725660639_250678.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/5/5/55d023ab-9ff0-44fd-8fa0-6146e5199aff-1.png
Golden Latte (Steamer),"1 oz. Monin Golden Turmeric Syrup
Top with:
8 oz. steamed milk

Combine ingredients, except milk, in serving cup.
Stir and set aside.
Steam milk in pitcher.
Pour steamed milk into serving cup, stirring gently.
Garnish.",cold_tea,1725660644_7883072.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/7/4/74373d9a-7f3d-49b6-af99-b4c4ccc1445e-2.png
Green Tea Goddess,"ice
1 oz. Monin Granny Smith Apple Purée
5 oz. green tea
1/4 oz. fresh lemon juice
top sparkling water

Combine ingredients in shaker in the order listed, except sparkling beverage.
Cap and shake vigorously.
Pour into serving glass and add any needed ice.
Top with sparkling beverage and garnish.",cold_tea,1725660650_1697252.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/8/9/89adb853-6b89-4dad-87fe-ce37c4ff225d-2.png
Hawaiian (Big) Island Spiked Tea,"ice
1/2 oz. vodka
1/2 oz. coconut rum
1/2 oz. dark rum
1/2 oz. orange curacao
1 oz. Monin Hawaiian Island Syrup
2 oz. fresh scratch sour
ginger ale

Combine ingredients in shaker in the order listed, except sparkling beverage.
Cap and shake vigorously.
Pour into serving glass and add any needed ice.
Top with sparkling beverage and garnish.",cold_tea,1725660655_812603.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/5/5/550d991b-fc7b-452f-8b2b-7dad784d80a1-2.png
Honey Mint Green Tea,"ice
1 oz. Monin Honey Syrup
3 mL Monin Mint Concentrated Flavor
1/2 oz. fresh lemon juice
Fill with green tea

Fill serving glass full of ice.
Pour ingredients into mixing tin in order listed.
Add ice from serving glass.
Cap, shake and pour back into serving glass.
Add garnish and serve.",cold_tea,1725660661_312417.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/0/8/0822ecfd-4362-44a7-ab7a-ac4361d36c15-2.png
Hot Apple Tea,"3/4 oz. Monin Apple Syrup
8 1/4 oz. hot tea
1 stick(s) cinnamon sticks

Fill serving glass full of hot water to warm glass.
Discard hot water and pour ingredients into serving glass in order listed.
Stir gently to mix.
Add garnish and serve.",cold_tea,1725660667_1644711.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/4/0/40bdd94b-50d0-4f25-8c21-65dbef23b244-2.png
Iced Cucumber Green Tea,"ice
1 oz. Monin Cucumber Syrup
5 oz. tea

Fill serving glass full of ice.
Pour ingredients into serving glass in order listed.
Stir gently to mix.
Add garnish and serve.",cold_tea,1725660672_7652981.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/c/3/c390948a-bd12-40e4-b946-ea0c60c75103-2_1.png
Iced English Rose Tea,"8 oz. fresh brewed tea
1/2 oz. Monin Rose Syrup
1/2 oz. Monin Pure Cane Syrup

Fill serving glass full of ice.
Pour ingredients into serving glass in order listed.
Stir gently to mix.
Add garnish and serve.",cold_tea,1725660678_7670848.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/a/e/aebb24e7-d125-4617-b8d9-20bf75850a0f-1_1.png
Island Tea,"3/4 oz. Monin Golden Turmeric Syrup
1/2 oz. Monin Spiced Brown Sugar Syrup
1 pump(s) Monin Coconut Concentrated Flavor
5 oz. green tea
splash half & half

Fill serving glass full of ice.
Pour ingredients into mixing glass with 2/3 ice in order listed.
Cap, shake and strain into serving glass with ice.
Add garnish and serve.",cold_tea,1725660684_0280433.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/7/c/7cf477b7-487f-43ba-841a-d7a8e3b4e0c5-2.png
Lite Strawberry Tea,"1 oz. Monin Sugar Free Strawberry Syrup
8 oz. fresh brewed tea
ice

Fill serving glass full of ice.
Pour ingredients into serving glass in order listed.
Stir gently to mix.
Add garnish and serve.",cold_tea,1725660690_0136266.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/c/f/cf64217b-2240-4ef2-a128-c733134a59b9-1.png
Mango Cinnamon Tea,"1 pump(s) Monin Mango Concentrated Flavor
1/2 oz. Monin Cinnamon Syrup
7 oz. fresh brewed tea

Fill serving glass full of ice.
Pour ingredients into serving glass in order listed.
Pour mixture into mixing tin and back into serving glass to mix.
Add garnish and serve.",cold_tea,1725660695_880631.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/5/2/5229e54e-7455-4ea0-97aa-2a470ff2424e-2.png
Mango Ginger Tea,"1/2 oz. Monin Mango Syrup
1/2 oz. Monin Ginger Beer Syrup
6 oz. fresh brewed tea
ice

Fill serving glass full of ice.
Pour ingredients into serving glass in order listed.
Stir gently to mix.
Add garnish and serve.",cold_tea,1725660701_3963182.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/d/6/d6634b18-df30-47df-b9d0-835121442741-1.png
Mango Passion Tea,"1/2 oz. Monin Mango Syrup
1/4 oz. Monin Passion Fruit Syrup
7 oz. fresh brewed tea

Fill serving glass full of ice.
Pour ingredients into serving glass in order listed.
Pour mixture into mixing tin and back into serving glass to mix.
Add garnish and serve.",cold_tea,1725660706_9046183.png,png,https://www.monin.com/media/catalog/product/cache/6460723196c4af1430f8565a2704856d/6/c/6c13f99d-5527-4d2e-a478-87ea2d83661a-2.png
